ID;COUNTRY;YIAR;CAREWORKERS
1222;Country A;1995;12.309
1223;Country B;1995;6.92
1224;Country A;1995;12.958
1225;Country B;1995;6.791
1226;Country A;1995;9.245
1227;Country B;1995;6.515
1228;Country A;1995;7.693
1229;Country B;1995;5.519
1230;Country A;1995;13.47
1231;Country B;1995;5.51
1232;Country A;1995;9.099
1233;Country B;1995;7.508
1234;Country A;1995;14.679
1235;Country B;1995;4.528
1236;Country A;1995;10.105
1237;Country B;1995;6.878
1238;Country A;1995;11.675
1239;Country B;1995;8.424
1240;Country A;1995;15.185
1241;Country B;1995;5.08
1242;Country A;1995;8.463
1243;Country B;1995;4.297
1244;Country A;1995;10.496
1245;Country B;1995;5.219
1246;Country A;1995;13.421
1247;Country B;1995;6.387
1248;Country A;1995;11.503
1249;Country B;1995;4.695
1250;Country A;1995;9.519
1251;Country B;1995;5.126
1252;Country A;1995;10.173
1253;Country B;1995;7.554
1254;Country A;1995;11.388
1255;Country B;1995;6.28
1256;Country A;1995;12.215
1257;Country B;1995;7.02
1258;Country A;1995;10.733
1259;Country B;1995;7.542
1260;Country A;1995;14.286
1261;Country B;1995;7.3
1262;Country A;1995;8.355
1263;Country B;1995;7.709
1264;Country A;1995;12.319
1265;Country B;1995;5.513
1266;Country A;1995;14.177
1267;Country B;1995;6.261
1268;Country A;1995;9.83
1269;Country B;1995;5.387
1270;Country A;1995;12.816
1271;Country B;1995;6.328
1272;Country A;1995;8.031
1273;Country B;1995;5.514
1274;Country A;1995;15.016
1275;Country B;1995;5.672
1276;Country A;1995;13.568
1277;Country B;1995;4.627
1278;Country A;1995;9.709
1279;Country B;1995;6.064
1280;Country A;1995;12.689
1281;Country B;1995;7.358
1282;Country A;1995;10.226
1283;Country B;1995;8.811
1284;Country A;1995;9.285
1285;Country B;1995;4.781
1286;Country A;1995;14.167
1287;Country B;1995;4.466
1288;Country A;1995;13.027
1289;Country B;1995;4.581
1290;Country A;1995;11.893
1291;Country B;1995;2.895
1292;Country A;1995;12.986
1293;Country B;1995;4.57
1294;Country A;1995;11.027
1295;Country B;1995;6.339
1296;Country A;1995;14.439
1297;Country B;1995;6.401
1298;Country A;1995;11.155
1299;Country B;1995;4.345
1300;Country A;1995;17.292
1301;Country B;1995;5.653
1302;Country A;1995;15.186
1303;Country B;1995;6.383
1304;Country A;1995;15.584
1305;Country B;1995;6.777
1306;Country A;1995;11.25
1307;Country B;1995;4.779
1308;Country A;1995;13.777
1309;Country B;1995;6.083
1310;Country A;1995;13.504
1311;Country B;1995;6.217
1312;Country A;1995;11.684
1313;Country B;1995;6.338
1314;Country A;1995;13.434
1315;Country B;1995;6.489
1316;Country A;1995;15.451
1317;Country B;1995;6.979
1318;Country A;1995;8.741
1319;Country B;1995;5.529
1320;Country A;1995;10.62
1321;Country B;1995;6.235
1322;Country A;1995;12.581
1323;Country B;1995;6.119
1324;Country A;1995;13.915
1325;Country B;1995;8.274
1326;Country A;1995;10.327
1327;Country B;1995;7.156
1328;Country A;1995;11.997
1329;Country B;1995;4.924
1330;Country A;1995;10.211
1331;Country B;1995;5.381
1332;Country A;1995;10.729
1333;Country B;1995;6.344
1334;Country A;1995;13.317
1335;Country B;1995;7.147
1336;Country A;1995;15.127
1337;Country B;1995;5.672
1338;Country A;1995;10.653
1339;Country B;1995;7.026
1340;Country A;1995;14.263
1341;Country B;1995;6.331
1342;Country A;1995;11.432
1343;Country B;1995;6.127
1344;Country A;1995;8.59
1345;Country B;1995;5.585
1346;Country A;1995;10.224
1347;Country B;1995;6.411
1348;Country A;1995;10.779
1349;Country B;1995;5.503
1350;Country A;1995;14.083
1351;Country B;1995;7.146
1352;Country A;1995;10.929
1353;Country B;-1;4.516
1354;Country A;1995;13.127
1355;Country B;1995;4.231
1356;Country A;1995;11.63
1357;Country B;1995;6.689
1358;Country A;1995;11.973
1359;Country B;1995;5.829
1360;Country A;1995;10.646
1361;Country B;1995;6.709
1362;Country A;1995;11.899
1363;Country B;-1;3.956
1364;Country A;1995;14.724
1365;Country B;1995;5.18
1366;Country A;1995;10.563
1367;Country B;-1;3.928
1368;Country A;1995;14.504
1369;Country B;1995;6.229
1370;Country A;1995;15.185
1371;Country B;1995;6.903
1372;Country A;1995;14.521
1373;Country B;1995;8.218
1374;Country A;1995;13.627
1375;Country B;1995;7.742
1376;Country A;1995;12.413
1377;Country B;1995;4.224
1378;Country A;1995;12.05
1379;Country B;1995;5.369
1380;Country A;1995;12.854
1381;Country B;1995;6.223
1382;Country A;1995;13.699
1383;Country B;1995;5.69
1384;Country A;1995;9.51
1385;Country B;1995;6.115
1386;Country A;1995;15.772
1387;Country B;1995;6.338
1388;Country A;1995;13.839
1389;Country B;1995;5.432
1390;Country A;1995;11.505
1391;Country B;1995;6.079
1392;Country A;1995;11.066
1393;Country B;1995;6.565
1394;Country A;1995;12.392
1395;Country B;1995;5.377
1396;Country A;1995;11.228
1397;Country B;1995;6.228
1398;Country A;1995;15.809
1399;Country B;1995;6.429
1400;Country A;1995;15.746
1401;Country B;1995;5.335
1402;Country A;1995;11.076
1403;Country B;1995;6.028
1404;Country A;1995;9.411
1405;Country B;1995;6.163
1406;Country A;1995;14.246
1407;Country B;1995;7.456
1408;Country A;1995;12.881
1409;Country B;1995;7.12
1410;Country A;1995;13.032
1411;Country B;1995;8.529
1412;Country A;1995;11.815
1413;Country B;1995;4.492
1414;Country A;-1;9.028
1415;Country B;1995;6.589
1416;Country A;1995;10.442
1417;Country B;1995;5.597
1418;Country A;1995;12.384
1419;Country B;1995;7.563
1420;Country A;1995;11.949
1421;Country B;1995;6.858
1422;Country A;1995;9.639
1423;Country B;1995;6.143
1424;Country A;1995;13.929
1425;Country B;1995;7.032
1426;Country A;1995;11.105
1427;Country B;1995;5.653
1428;Country A;1995;14.078
1429;Country B;1995;5.149
1430;Country A;1995;12.58
1431;Country B;1995;4.819
1432;Country A;1995;11.419
1433;Country B;1995;6.976
1434;Country A;1995;8.825
1435;Country B;1995;5.007
1436;Country A;1995;10.781
1437;Country B;1995;6.675
1438;Country A;1995;8.342
1439;Country B;1995;3.208
1440;Country A;1995;11.311
1441;Country B;1995;7.301
1442;Country A;1995;7.145
1443;Country B;-1;6.6
1444;Country A;1995;13.974
1445;Country B;1995;8.705
1446;Country A;1995;10.847
1447;Country B;1995;5.528
1448;Country A;1995;10.587
1449;Country B;1995;5.171
1450;Country A;1995;10.209
1451;Country B;1995;6.657
1452;Country A;1995;12.767
1453;Country B;1995;8.716
1454;Country A;1995;8.304
1455;Country B;1995;5.753
1456;Country A;-1;12.333
1457;Country B;1995;7.277
1458;Country A;1995;11.731
1459;Country B;1995;5.124
1460;Country A;1995;13.166
1461;Country B;1995;6.834
1462;Country A;1995;13.424
1463;Country B;1995;6.783
1464;Country A;1995;11.195
1465;Country B;1995;7.293
1466;Country A;1995;10.613
1467;Country B;1995;6.355
1468;Country A;1995;9.882
1469;Country B;1995;6.71
1470;Country A;1995;10.776
1471;Country B;1995;5.58
1472;Country A;1995;9.021
1473;Country B;1995;6.168
1474;Country A;1995;12.512
1475;Country B;1995;8.251
1476;Country A;1995;11.88
1477;Country B;1995;5.189
1478;Country A;1995;12.026
1479;Country B;1995;4.359
1480;Country A;1995;9.923
1481;Country B;1995;5.424
1482;Country A;1995;11.823
1483;Country B;1995;6.466
1484;Country A;1995;13.553
1485;Country B;1995;5.919
1486;Country A;1995;8.674
1487;Country B;1995;6.822
1488;Country A;1995;12.096
1489;Country B;1995;7.021
1490;Country A;1995;-9999999
1491;Country B;1995;5.115
1492;Country A;1995;9.447
1493;Country B;1995;5.282
1494;Country A;1995;8.817
1495;Country B;1995;3.83
1496;Country A;1995;15.08
1497;Country B;1995;7.879
1498;Country A;1995;13.54
1499;Country B;1995;6.257
1500;Country A;1995;8.109
1501;Country B;1995;5.631
1502;Country A;1995;12.708
1503;Country B;1995;6.256
1504;Country A;1995;10.14
1505;Country B;1995;5.623
1506;Country A;1995;10.043
1507;Country B;1995;6.59
1508;Country A;1995;15.332
1509;Country B;1995;6.678
1510;Country A;1995;13.524
1511;Country B;1995;5.292
1512;Country A;1995;10.776
1513;Country B;1995;6.97
1514;Country A;1995;11.218
1515;Country B;1995;4.909
1516;Country A;1995;6.634
1517;Country B;-1;4.977
1518;Country A;1995;10.875
1519;Country B;1995;6.784
1520;Country A;1995;11.896
1521;Country B;1995;5.893
1522;Country A;1995;12.773
1523;Country B;1995;6.562
1524;Country A;1995;-9999999
1525;Country B;1995;5.795
1526;Country A;1995;11.847
1527;Country B;1995;7.087
1528;Country A;1995;8.419
1529;Country B;1995;4.669
1530;Country A;1995;12.554
1531;Country B;1995;5.172
1532;Country A;1995;-9999999
1533;Country B;1995;4.777
1534;Country A;1995;15.05
1535;Country B;1995;5.166
1536;Country A;1995;11.052
1537;Country B;1995;6.045
1538;Country A;1995;9.949
1539;Country B;1995;6.332
1540;Country A;1995;13.147
1541;Country B;1995;4.74
1542;Country A;1995;13.342
1543;Country B;1995;4.58
1544;Country A;1995;13.179
1545;Country B;1995;6.26
1546;Country A;1995;12.654
1547;Country B;1995;3.595
1548;Country A;1995;11.255
1549;Country B;1995;5.422
1550;Country A;1995;6.214
1551;Country B;1995;8.313
1552;Country A;1995;13.774
1553;Country B;1995;8.775
1554;Country A;-1;14.57
1555;Country B;1995;5.802
1556;Country A;1995;15.948
1557;Country B;1995;6.54
1558;Country A;1995;8.423
1559;Country B;1995;7.07
1560;Country A;1995;8.985
1561;Country B;1995;5.99
1562;Country A;1995;12.451
1563;Country B;1995;7.076
1564;Country A;1995;10.181
1565;Country B;1995;4.981
1566;Country A;1995;10.493
1567;Country B;1995;5.459
1568;Country A;1995;13.165
1569;Country B;1995;6.513
1570;Country A;1995;9.95
1571;Country B;1995;5.238
1572;Country A;1995;19.805
1573;Country B;1995;5.757
1574;Country A;1995;15.666
1575;Country B;1995;5.474
1576;Country A;1995;13.614
1577;Country B;1995;7.248
1578;Country A;1995;11.209
1579;Country B;1995;5.721
1580;Country A;1995;12.505
1581;Country B;1995;7.541
1582;Country A;1995;11.403
1583;Country B;1995;6.033
1584;Country A;1995;17.179
1585;Country B;1995;5.576
1586;Country A;1995;12.243
1587;Country B;1995;5.893
1588;Country A;1995;15.722
1589;Country B;1995;6.267
1590;Country A;-1;11.926
1591;Country B;1995;4.305
1592;Country A;1995;10.337
1593;Country B;1995;5.792
1594;Country A;1995;16.257
1595;Country B;1995;5.42
1596;Country A;1995;11.221
1597;Country B;1995;6.989
1598;Country A;1995;13.815
1599;Country B;1995;7.386
1600;Country A;1995;12.156
1601;Country B;1995;6.155
1602;Country A;1995;13.291
1603;Country B;1995;4.575
1604;Country A;1995;8.968
1605;Country B;1995;5.662
1606;Country A;1995;7.1
1607;Country B;1995;5.466
1608;Country A;1995;9.102
1609;Country B;1995;7.034
1610;Country A;1995;11.72
1611;Country B;1995;4.38
1612;Country A;1995;10.115
1613;Country B;-1;7.321
1614;Country A;1995;11.328
1615;Country B;1995;5.735
1616;Country A;1995;12.946
1617;Country B;1995;5.047
1618;Country A;1995;10.924
1619;Country B;1995;4.689
1620;Country A;1995;11.347
1621;Country B;1995;6.931
1622;Country A;1995;14.076
1623;Country B;1995;6.69
1624;Country A;1995;12.732
1625;Country B;1995;6.928
1626;Country A;1995;15.448
1627;Country B;1995;4.341
1628;Country A;1995;13.459
1629;Country B;1995;5.202
1630;Country A;1995;13.658
1631;Country B;1995;4.454
1632;Country A;1995;13.682
1633;Country B;1995;5.626
1634;Country A;1995;13.393
1635;Country B;1995;7.034
1636;Country A;1995;11.057
1637;Country B;1995;6.788
1638;Country A;1995;13.549
1639;Country B;1995;5.162
1640;Country A;1995;12.096
1641;Country B;1995;6.024
1642;Country A;1995;12.276
1643;Country B;1995;6.539
1644;Country A;1995;10.659
1645;Country B;1995;7.073
1646;Country A;1995;13.305
1647;Country B;1995;5.709
1648;Country A;1995;9.985
1649;Country B;1995;7.318
1650;Country A;1995;8.393
1651;Country B;1995;4.993
1652;Country A;1995;11.771
1653;Country B;1995;7.972
1654;Country A;-1;10.603
1655;Country B;1995;5.174
1656;Country A;1995;13.206
1657;Country B;1995;4.825
1658;Country A;1995;8.352
1659;Country B;1995;6.155
1660;Country A;1995;9.35
1661;Country B;1995;6.85
1662;Country A;1995;9.097
1663;Country B;1995;6.402
1664;Country A;1995;10.676
1665;Country B;1995;6.132
1666;Country A;1995;9.587
1667;Country B;1995;6.722
1668;Country A;1995;12.76
1669;Country B;1995;4.007
1670;Country A;1995;11.811
1671;Country B;1995;5.704
1672;Country A;1995;12.798
1673;Country B;1995;7.163
1674;Country A;1995;12.567
1675;Country B;1995;4.954
1676;Country A;1995;14.203
1677;Country B;1995;5.069
1678;Country A;1995;11.305
1679;Country B;1995;5.286
1680;Country A;1995;11.443
1681;Country B;1995;6.076
1682;Country A;1995;15.08
1683;Country B;1995;5.625
1684;Country A;1995;16.143
1685;Country B;1995;5.446
1686;Country A;1995;15.863
1687;Country B;1995;7.503
1688;Country A;1995;12.954
1689;Country B;1995;5.688
1690;Country A;1995;12.763
1691;Country B;1995;3.593
1692;Country A;1995;13.001
1693;Country B;1995;6.399
1694;Country A;1995;15.3
1695;Country B;1995;6.241
1696;Country A;1995;13.104
1697;Country B;1995;3.706
1698;Country A;1995;16.883
1699;Country B;1995;4.849
1700;Country A;1995;9.802
1701;Country B;1995;7.097
1702;Country A;1995;13.79
1703;Country B;-1;5.847
1704;Country A;1995;9.339
1705;Country B;1995;5.537
1706;Country A;1995;11.651
1707;Country B;1995;5.259
1708;Country A;1995;12.719
1709;Country B;1995;7.544
1710;Country A;1995;10.879
1711;Country B;1995;8.209
1712;Country A;1995;12.481
1713;Country B;1995;4.219
1714;Country A;1995;12.807
1715;Country B;1995;6.523
1716;Country A;1995;13.207
1717;Country B;1995;5.246
1718;Country A;1995;7.261
1719;Country B;1995;6.581
1720;Country A;1995;10.489
1721;Country B;1995;4.924
1722;Country A;1995;15.713
1723;Country B;-1;6.549
1724;Country A;1995;11.795
1725;Country B;1995;5.827
1726;Country A;1995;8.322
1727;Country B;1995;5.632
1728;Country A;1995;11.75
1729;Country B;1995;4.428
1730;Country A;1995;10.628
1731;Country B;1995;8.854
1732;Country A;1995;11.162
1733;Country B;1995;5.413
1734;Country A;1995;18.382
1735;Country B;1995;5.568
1736;Country A;1995;11.658
1737;Country B;1995;6.767
1738;Country A;1995;16.219
1739;Country B;1995;7.194
1740;Country A;1995;10.495
1741;Country B;1995;5.213
1742;Country A;-1;13.112
1743;Country B;1995;4.853
1744;Country A;1995;14.381
1745;Country B;1995;6.146
1746;Country A;1995;9.203
1747;Country B;1995;5.394
1748;Country A;1995;11.198
1749;Country B;1995;5.721
1750;Country A;1995;13.019
1751;Country B;1995;5.831
1752;Country A;1995;13.59
1753;Country B;1995;5.353
1754;Country A;1995;8.107
1755;Country B;1995;6.833
1756;Country A;1995;13.801
1757;Country B;1995;6.195
1758;Country A;1995;13.005
1759;Country B;1995;7.363
1760;Country A;1995;9.123
1761;Country B;1995;5.853
1762;Country A;1995;15.471
1763;Country B;1995;6.398
1764;Country A;1995;8.724
1765;Country B;1995;5.075
1766;Country A;1995;14.546
1767;Country B;1995;5.989
1768;Country A;1995;9.88
1769;Country B;1995;5.987
1770;Country A;1995;11.398
1771;Country B;1995;5.695
1772;Country A;1995;11.053
1773;Country B;1995;6.614
1774;Country A;1995;13.162
1775;Country B;1995;5.488
1776;Country A;1995;14.45
1777;Country B;1995;6.457
1778;Country A;1995;13.582
1779;Country B;1995;6.812
1780;Country A;1995;13.55
1781;Country B;1995;4.391
1782;Country A;1995;11.359
1783;Country B;1995;5.243
1784;Country A;1995;11.023
1785;Country B;1995;6.651
1786;Country A;1995;10.588
1787;Country B;1995;4.892
1788;Country A;1995;14.503
1789;Country B;1995;7.058
1790;Country A;1995;13.517
1791;Country B;1995;5.302
1792;Country A;1995;11.008
1793;Country B;1995;2.828
1794;Country A;1995;14.362
1795;Country B;1995;4.863
1796;Country A;1995;11.981
1797;Country B;1995;5.775
1798;Country A;1995;11.48
1799;Country B;1995;5.976
1800;Country A;1995;10.021
1801;Country B;1995;6.337
1802;Country A;1995;14.748
1803;Country B;1995;5.655
1804;Country A;1995;9.683
1805;Country B;1995;6.312
1806;Country A;1995;9.059
1807;Country B;1995;5.834
1808;Country A;1995;13.161
1809;Country B;1995;6.477
1810;Country A;1995;12.538
1811;Country B;1995;6.109
1812;Country A;1995;15.318
1813;Country B;1995;4.689
1814;Country A;1995;4.854
1815;Country B;1995;3.899
1816;Country A;1995;7.052
1817;Country B;1995;6.314
1818;Country A;1995;12.829
1819;Country B;1995;5.918
1820;Country A;1995;11.479
1821;Country B;1995;7.511
1822;Country A;1995;12.82
1823;Country B;1995;7.44
1824;Country A;1995;9.42
1825;Country B;1995;5.846
1826;Country A;1995;10.716
1827;Country B;1995;7.056
1828;Country A;1995;9.705
1829;Country B;-1;6.394
1830;Country A;1995;11.144
1831;Country B;1995;5.467
1832;Country A;1995;12.455
1833;Country B;1995;4.969
1834;Country A;1995;12.108
1835;Country B;1995;4.499
1836;Country A;1995;13.887
1837;Country B;1995;5.565
1838;Country A;1995;13.578
1839;Country B;1995;8.293
1840;Country A;1995;12.83
1841;Country B;1995;5.025
1842;Country A;1995;11.25
1843;Country B;1995;6.04
1844;Country A;1995;10.943
1845;Country B;1995;6.995
1846;Country A;1995;11.384
1847;Country B;1995;5.591
1848;Country A;1995;12.44
1849;Country B;1995;7.244
1850;Country A;1995;12.909
1851;Country B;-1;5.63
1852;Country A;1995;10.974
1853;Country B;1995;6.54
1854;Country A;1995;6.533
1855;Country B;1995;3.577
1856;Country A;1995;11.234
1857;Country B;1995;4.799
1858;Country A;1995;11.459
1859;Country B;1995;6.288
1860;Country A;1995;8.844
1861;Country B;1995;5.738
1862;Country A;1995;12.621
1863;Country B;1995;3.698
1864;Country A;1995;11.455
1865;Country B;1995;6.026
1866;Country A;1995;9.285
1867;Country B;1995;6.283
1868;Country A;-1;12.77
1869;Country B;1995;5.578
1870;Country A;1995;10.279
1871;Country B;1995;6.523
1872;Country A;1995;9.779
1873;Country B;-1;5.803
1874;Country A;1995;15.689
1875;Country B;-1;8.5
1876;Country A;1995;8.931
1877;Country B;1995;6.29
1878;Country A;1995;6.778
1879;Country B;1995;6.493
1880;Country A;1995;15.814
1881;Country B;1995;4.663
1882;Country A;1995;12.252
1883;Country B;1995;5.494
1884;Country A;1995;15.072
1885;Country B;1995;6.211
1886;Country A;1995;12.965
1887;Country B;1995;6.833
1888;Country A;1995;10.007
1889;Country B;1995;5.919
1890;Country A;1995;11.893
1891;Country B;1995;5.615
1892;Country A;1995;15.795
1893;Country B;1995;7.136
1894;Country A;1995;11.129
1895;Country B;1995;6.156
1896;Country A;1995;11.308
1897;Country B;1995;7.122
1898;Country A;-1;11.238
1899;Country B;1995;5.817
1900;Country A;1995;16.121
1901;Country B;1995;4.53
1902;Country A;1995;14.92
1903;Country B;1995;3.885
1904;Country A;1995;12.249
1905;Country B;1995;5.227
1906;Country A;-1;11.7
1907;Country B;1995;6.466
1908;Country A;1995;10.806
1909;Country B;1995;5.543
1910;Country A;1995;10.301
